source_region,source_index,trial,LZMA_ratio,Lempel_Ziv_complexity,Permutation_entropy,LZMA_ratio_minus_chaos,Lempel_Ziv_complexity_minus_chaos,Permutation_entropy_minus_chaos
weak_chaos,5,5,0.9273333333333333,1.5960366328745692,0.9976839625177241,0.5946666666666667,1.2383403494911467,0.8336727346122069
weak_chaos,5,6,0.9193333333333333,1.5960366328745692,0.9981547279041391,0.5866666666666667,1.2383403494911467,0.8341434999986219
weak_chaos,5,7,0.9366666666666666,1.5918530506127748,0.9982989849368986,0.604,1.2341567672293525,0.8342877570313815
weak_chaos,5,8,0.9273333333333333,1.593944841743672,0.9976611971751639,0.5946666666666667,1.2362485583602494,0.8336499692696467
weak_chaos,5,9,0.934,1.5960366328745692,0.9981452844216402,0.6013333333333334,1.2383403494911467,0.834134056516123
weak_chaos,5,10,0.94,1.5960366328745692,0.9984568870219872,0.6073333333333333,1.2383403494911467,0.8344456591164701
strong_chaos,7,1,0.9406666666666667,1.593944841743672,0.9982160504342774,0.596,1.240432140622044,0.8367440614319718
strong_chaos,7,2,0.944,1.5855776772200831,0.9977198711476779,0.5993333333333333,1.2320649760984552,0.8362478821453723
strong_chaos,7,3,0.928,1.5918530506127748,0.9979566552241416,0.5833333333333334,1.2383403494911467,0.8364846662218359
strong_chaos,7,4,0.9333333333333333,1.5981284240054663,0.9970938232997063,0.5886666666666667,1.2446157228838381,0.8356218342974007
strong_chaos,7,5,0.9173333333333333,1.593944841743672,0.9979650226610007,0.5726666666666667,1.240432140622044,0.8364930336586951
strong_chaos,7,6,0.9173333333333333,1.5960366328745692,0.9977564270369707,0.5726666666666667,1.2425239317529413,0.836284438034665
strong_chaos,7,7,0.932,1.593944841743672,0.9980369757909824,0.5873333333333334,1.240432140622044,0.8365649867886767
strong_chaos,7,8,0.9173333333333333,1.593944841743672,0.9981988916649281,0.5726666666666667,1.240432140622044,0.8367269026626225
strong_chaos,7,9,0.9273333333333333,1.5918530506127748,0.9982359491874369,0.5826666666666667,1.2383403494911467,0.8367639601851312
strong_chaos,7,10,0.9166666666666666,1.5876694683509802,0.9977471946882248,0.572,1.234156767229352,0.8362752056859192
strong_chaos,8,1,0.9373333333333334,1.5981284240054663,0.9979294310928292,0.6080000000000001,1.2467075140147355,0.8371358749212933
strong_chaos,8,2,0.9306666666666666,1.5960366328745692,0.9983436206650056,0.6013333333333333,1.2446157228838384,0.8375500644934697
strong_chaos,8,3,0.9366666666666666,1.593944841743672,0.9975677743391346,0.6073333333333333,1.242523931752941,0.8367742181675987
strong_chaos,8,4,0.934,1.5960366328745692,0.9974344249298464,0.6046666666666667,1.2446157228838384,0.8366408687583105
strong_chaos,8,5,0.9373333333333334,1.5897612594818775,0.9982790868112477,0.6080000000000001,1.2383403494911467,0.8374855306397118
strong_chaos,8,6,0.934,1.5897612594818775,0.9980202326501276,0.6046666666666667,1.2383403494911467,0.8372266764785917
strong_chaos,8,7,0.9166666666666666,1.5918530506127748,0.9978871403314008,0.5873333333333333,1.240432140622044,0.8370935841598649
strong_chaos,8,8,0.9246666666666666,1.5918530506127748,0.998012412196252,0.5953333333333333,1.240432140622044,0.8372188560247161
strong_chaos,8,9,0.9213333333333333,1.5876694683509802,0.9982040602744002,0.5920000000000001,1.2362485583602494,0.8374105041028643
