noise_type,source_index,source_region,trial,theta1_0,theta2_0,LZMA_ratio,source_LZMA_ratio,LZMA_ratio_delta_vs_source,Lempel_Ziv_complexity,source_Lempel_Ziv_complexity,Lempel_Ziv_complexity_delta_vs_source,Permutation_entropy,source_Permutation_entropy,Permutation_entropy_delta_vs_source
gaussian_white,11,weak_chaos,13,2.146754979953025,0.890117918517108,0.9206666666666666,0.636,0.2846666666666666,1.5918530506127748,0.4978462891535353,1.0940067614592395,0.9980898919725827,0.23793850081408444,0.7601513911584983
gaussian_white,11,weak_chaos,14,2.146754979953025,0.890117918517108,0.9353333333333333,0.636,0.29933333333333334,1.5855776772200831,0.4978462891535353,1.0877313880665478,0.9985320138392797,0.23793850081408444,0.7605935130251953
gaussian_white,11,weak_chaos,15,2.146754979953025,0.890117918517108,0.9253333333333333,0.636,0.28933333333333333,1.5897612594818775,0.4978462891535353,1.0919149703283422,0.9979489996122747,0.23793850081408444,0.7600104987981903
gaussian_white,11,weak_chaos,16,2.146754979953025,0.890117918517108,0.9333333333333333,0.636,0.29733333333333334,1.5960366328745692,0.4978462891535353,1.0981903437210339,0.9977889555802901,0.23793850081408444,0.7598504547662057
gaussian_white,12,strong_chaos,1,2.5656340004316642,0.890117918517108,0.9166666666666666,0.7106666666666667,0.20599999999999996,1.5897612594818775,0.5480492762950683,1.0417119831868091,0.9978840735758839,0.2515079417308395,0.7463761318450444
gaussian_white,12,strong_chaos,2,2.5656340004316642,0.890117918517108,0.9333333333333333,0.7106666666666667,0.22266666666666668,1.5897612594818775,0.5480492762950683,1.0417119831868091,0.9978794585205332,0.2515079417308395,0.7463715167896936
gaussian_white,12,strong_chaos,3,2.5656340004316642,0.890117918517108,0.9313333333333333,0.7106666666666667,0.22066666666666668,1.5918530506127748,0.5480492762950683,1.0438037743177064,0.9979799746290274,0.2515079417308395,0.746472032898188
gaussian_white,12,strong_chaos,4,2.5656340004316642,0.890117918517108,0.94,0.7106666666666667,0.22933333333333328,1.5897612594818775,0.5480492762950683,1.0417119831868091,0.9981355684789381,0.2515079417308395,0.7466276267480987
gaussian_white,12,strong_chaos,5,2.5656340004316642,0.890117918517108,0.9133333333333333,0.7106666666666667,0.20266666666666666,1.593944841743672,0.5480492762950683,1.0458955654486037,0.9984784328593164,0.2515079417308395,0.7469704911284769
gaussian_white,12,strong_chaos,6,2.5656340004316642,0.890117918517108,0.934,0.7106666666666667,0.22333333333333338,1.5918530506127748,0.5480492762950683,1.0438037743177064,0.9978015327277863,0.2515079417308395,0.7462935909969468
